Time,PX,PY,PZ,TX,TY,TZ,AltP
8.720,319.3,-3.3,2919.7,1000.0,0.0,0.0,2919.0
8.725,319.4,-3.3,2920.5,1000.0,0.0,0.0,2919.5
8.730,319.5,-3.3,2921.4,1000.0,0.0,0.0,2920.5
8.735,319.6,-3.3,2922.2,1000.0,0.0,0.0,2921.5
8.740,319.7,-3.3,2923.1,1000.0,0.0,0.0,2922.0
8.745,319.8,-3.3,2923.9,1000.0,0.0,0.0,2923.0
8.750,320.0,-3.3,2924.7,1000.0,0.0,0.0,2924.0
8.755,320.1,-3.3,2925.6,1000.0,0.0,0.0,2924.5
8.760,320.2,-3.3,2926.4,1000.0,0.0,0.0,2925.5
8.765,320.3,-3.3,2927.3,1000.0,0.0,0.0,2926.5
8.770,320.4,-3.3,2928.1,1000.0,0.0,0.0,2927.5
8.775,320.5,-3.3,2928.9,1000.0,0.0,0.0,2928.0
8.780,320.6,-3.3,2929.8,1000.0,0.0,0.0,2929.0
8.785,320.8,-3.3,2930.6,1000.0,0.0,0.0,2930.0
8.790,320.9,-3.3,2931.4,1000.0,0.0,0.0,2930.5
8.795,321.0,-3.3,2932.3,1000.0,0.0,0.0,2931.5
8.800,321.1,-3.3,2933.1,1000.0,0.0,0.0,2932.5
8.805,321.2,-3.3,2933.9,1000.0,0.0,0.0,2933.0
8.810,321.3,-3.3,2934.8,1000.0,0.0,0.0,2934.0
8.815,321.4,-3.3,2935.6,1000.0,0.0,0.0,2935.0
8.820,321.6,-3.3,2936.5,1000.0,0.0,0.0,2935.5
8.825,321.7,-3.3,2937.3,1000.0,0.0,0.0,2936.5
8.830,321.8,-3.3,2938.1,1000.0,0.0,0.0,2937.5
8.835,321.9,-3.3,2939.0,1000.0,0.0,0.0,2938.0
8.840,322.0,-3.3,2939.8,1000.0,0.0,0.0,2939.0
8.845,322.1,-3.3,2940.6,1000.0,0.0,0.0,2940.0
8.850,322.2,-3.3,2941.4,1000.0,0.0,0.0,2940.5
8.855,322.4,-3.3,2942.3,1000.0,0.0,0.0,2941.5
8.860,322.5,-3.3,2943.1,1000.0,0.0,0.0,2942.5
8.865,322.6,-3.3,2943.9,1000.0,0.0,0.0,2943.0
8.870,322.7,-3.3,2944.8,1000.0,0.0,0.0,2944.0
8.875,322.8,-3.3,2945.6,1000.0,0.0,0.0,2945.0
8.880,322.9,-3.3,2946.4,1000.0,0.0,0.0,2945.5
8.885,323.0,-3.3,2947.3,1000.0,0.0,0.0,2946.5
8.890,323.2,-3.3,2948.1,1000.0,0.0,0.0,2947.5
8.895,323.3,-3.3,2948.9,1000.0,0.0,0.0,2948.0
8.900,323.4,-3.3,2949.7,1000.0,0.0,0.0,2949.0
8.905,323.5,-3.3,2950.6,1000.0,0.0,0.0,2949.5
8.910,323.6,-3.3,2951.4,1000.0,0.0,0.0,2950.5
8.915,323.7,-3.3,2952.2,1000.0,0.0,0.0,2951.5
8.920,323.8,-3.3,2953.0,1000.0,0.0,0.0,2952.0
8.925,323.9,-3.3,2953.9,1000.0,0.0,0.0,2953.0
8.930,324.1,-3.3,2954.7,1000.0,0.0,0.0,2954.0
8.935,324.2,-3.3,2955.5,1000.0,0.0,0.0,2954.5
8.940,324.3,-3.3,2956.3,1000.0,0.0,0.0,2955.5
8.945,324.4,-3.3,2957.2,1000.0,0.0,0.0,2956.5
8.950,324.5,-3.3,2958.0,1000.0,0.0,0.0,2957.0
8.955,324.6,-3.3,2958.8,1000.0,0.0,0.0,2958.0
8.960,324.7,-3.3,2959.6,1000.0,0.0,0.0,2959.0
8.965,324.9,-3.3,2960.4,1000.0,0.0,0.0,2959.5
8.970,325.0,-3.3,2961.3,1000.0,0.0,0.0,2960.5
8.975,325.1,-3.3,2962.1,1000.0,0.0,0.0,2961.5
8.980,325.2,-3.3,2962.9,1000.0,0.0,0.0,2962.0
8.985,325.3,-3.3,2963.7,1000.0,0.0,0.0,2963.0
8.990,325.4,-3.3,2964.5,1000.0,0.0,0.0,2963.5
8.995,325.5,-3.3,2965.4,1000.0,0.0,0.0,2964.5
9.000,325.6,-3.3,2966.2,1000.0,0.0,0.0,2965.5
9.005,325.8,-3.3,2967.0,1000.0,0.0,0.0,2966.0
9.010,325.9,-3.3,2967.8,1000.0,0.0,0.0,2967.0
9.015,326.0,-3.3,2968.6,1000.0,0.0,0.0,2968.0
9.020,326.1,-3.3,2969.5,1000.0,0.0,0.0,2968.5
9.025,326.2,-3.3,2970.3,1000.0,0.0,0.0,2969.5
9.030,326.3,-3.3,2971.1,1000.0,0.0,0.0,2970.5
9.035,326.4,-3.3,2971.9,1000.0,0.0,0.0,2971.0
9.040,326.6,-3.3,2972.7,1000.0,0.0,0.0,2972.0
9.045,326.7,-3.3,2973.5,1000.0,0.0,0.0,2972.5
9.050,326.8,-3.3,2974.3,1000.0,0.0,0.0,2973.5
9.055,326.9,-3.3,2975.2,1000.0,0.0,0.0,2974.5
9.060,327.0,-3.3,2976.0,1000.0,0.0,0.0,2975.0
9.065,327.1,-3.3,2976.8,1000.0,0.0,0.0,2976.0
9.070,327.2,-3.3,2977.6,1000.0,0.0,0.0,2977.0
9.075,327.3,-3.3,2978.4,1000.0,0.0,0.0,2977.5
9.080,327.5,-3.3,2979.2,1000.0,0.0,0.0,2978.5
9.085,327.6,-3.3,2980.0,1000.0,0.0,0.0,2979.0
9.090,327.7,-3.3,2980.8,1000.0,0.0,0.0,2980.0
9.095,327.8,-3.3,2981.7,1000.0,0.0,0.0,2981.0
9.100,327.9,-3.3,2982.5,1000.0,0.0,0.0,2981.5
9.105,328.0,-3.3,2983.3,1000.0,0.0,0.0,2982.5
9.110,328.1,-3.3,2984.1,1000.0,0.0,0.0,2983.5
9.115,328.3,-3.3,2984.9,1000.0,0.0,0.0,2984.0
9.120,328.4,-3.3,2985.7,1000.0,0.0,0.0,2985.0
9.125,328.5,-3.3,2986.5,1000.0,0.0,0.0,2985.5
9.130,328.6,-3.3,2987.3,1000.0,0.0,0.0,2986.5
9.135,328.7,-3.3,2988.1,1000.0,0.0,0.0,2987.5
9.140,328.8,-3.3,2988.9,1000.0,0.0,0.0,2988.0
9.145,328.9,-3.3,2989.7,1000.0,0.0,0.0,2989.0
9.150,329.0,-3.3,2990.5,1000.0,0.0,0.0,2989.5
9.155,329.2,-3.3,2991.4,1000.0,0.0,0.0,2990.5
9.160,329.3,-3.3,2992.2,1000.0,0.0,0.0,2991.5
9.165,329.4,-3.3,2993.0,1000.0,0.0,0.0,2992.0
9.170,329.5,-3.3,2993.8,1000.0,0.0,0.0,2993.0
9.175,329.6,-3.3,2994.6,1000.0,0.0,0.0,2994.0
9.180,329.7,-3.3,2995.4,1000.0,0.0,0.0,2994.5
9.185,329.8,-3.3,2996.2,1000.0,0.0,0.0,2995.5
9.190,329.9,-3.3,2997.0,1000.0,0.0,0.0,2996.0
9.195,330.1,-3.3,2997.8,1000.0,0.0,0.0,2997.0
9.200,330.2,-3.3,2998.6,1000.0,0.0,0.0,2998.0
9.205,330.3,-3.3,2999.4,1000.0,0.0,0.0,2998.5
9.210,330.4,-3.3,3000.2,1000.0,0.0,0.0,2999.5
9.215,330.5,-3.3,3001.0,1000.0,0.0,0.0,3000.0
9.220,330.6,-3.3,3001.8,1000.0,0.0,0.0,3001.0
9.225,330.7,-3.3,3002.6,1000.0,0.0,0.0,3002.0
9.230,330.8,-3.3,3003.4,1000.0,0.0,0.0,3002.5
9.235,331.0,-3.3,3004.2,1000.0,0.0,0.0,3003.5
9.240,331.1,-3.3,3005.0,1000.0,0.0,0.0,3004.0
9.245,331.2,-3.3,3005.8,1000.0,0.0,0.0,3005.0
9.250,331.3,-3.3,3006.6,1000.0,0.0,0.0,3006.0
9.255,331.4,-3.3,3007.4,1000.0,0.0,0.0,3006.5
9.260,331.5,-3.3,3008.2,1000.0,0.0,0.0,3007.5
9.265,331.6,-3.3,3009.0,1000.0,0.0,0.0,3008.0
9.270,331.7,-3.3,3009.8,1000.0,0.0,0.0,3009.0
9.275,331.8,-3.3,3010.6,1000.0,0.0,0.0,3010.0
9.280,332.0,-3.3,3011.4,1000.0,0.0,0.0,3010.5
9.285,332.1,-3.3,3012.2,1000.0,0.0,0.0,3011.5
9.290,332.2,-3.3,3012.9,1000.0,0.0,0.0,3012.0
9.295,332.3,-3.3,3013.7,1000.0,0.0,0.0,3013.0
9.300,332.4,-3.3,3014.5,1000.0,0.0,0.0,3013.5
9.305,332.5,-3.3,3015.3,1000.0,0.0,0.0,3014.5
9.310,332.6,-3.3,3016.1,1000.0,0.0,0.0,3015.5
9.315,332.7,-3.3,3016.9,1000.0,0.0,0.0,3016.0
9.320,332.9,-3.3,3017.7,1000.0,0.0,0.0,3017.0
9.325,333.0,-3.3,3018.5,1000.0,0.0,0.0,3017.5
9.330,333.1,-3.3,3019.3,1000.0,0.0,0.0,3018.5
9.335,333.2,-3.3,3020.1,1000.0,0.0,0.0,3019.5
9.340,333.3,-3.3,3020.9,1000.0,0.0,0.0,3020.0
9.345,333.4,-3.3,3021.7,1000.0,0.0,0.0,3021.0
9.350,333.5,-3.3,3022.4,1000.0,0.0,0.0,3021.5
9.355,333.6,-3.3,3023.2,1000.0,0.0,0.0,3022.5
9.360,333.7,-3.3,3024.0,1000.0,0.0,0.0,3023.0
9.365,333.9,-3.3,3024.8,1000.0,0.0,0.0,3024.0
9.370,334.0,-3.3,3025.6,1000.0,0.0,0.0,3025.0
9.375,334.1,-3.3,3026.4,1000.0,0.0,0.0,3025.5
9.380,334.2,-3.3,3027.2,1000.0,0.0,0.0,3026.5
9.385,334.3,-3.3,3028.0,1000.0,0.0,0.0,3027.0
9.390,334.4,-3.3,3028.7,1000.0,0.0,0.0,3028.0
9.395,334.5,-3.3,3029.5,1000.0,0.0,0.0,3028.5
9.400,334.6,-3.3,3030.3,1000.0,0.0,0.0,3029.5
9.405,334.8,-3.3,3031.1,1000.0,0.0,0.0,3030.5
9.410,334.9,-3.3,3031.9,1000.0,0.0,0.0,3031.0
9.415,335.0,-3.3,3032.7,1000.0,0.0,0.0,3032.0
9.420,335.1,-3.3,3033.5,1000.0,0.0,0.0,3032.5
9.425,335.2,-3.3,3034.2,1000.0,0.0,0.0,3033.5
9.430,335.3,-3.3,3035.0,1000.0,0.0,0.0,3034.0
9.435,335.4,-3.3,3035.8,1000.0,0.0,0.0,3035.0
9.440,335.5,-3.3,3036.6,1000.0,0.0,0.0,3036.0
9.445,335.6,-3.3,3037.4,1000.0,0.0,0.0,3036.5
9.450,335.8,-3.3,3038.2,1000.0,0.0,0.0,3037.5
9.455,335.9,-3.3,3038.9,1000.0,0.0,0.0,3038.0
9.460,336.0,-3.3,3039.7,1000.0,0.0,0.0,3039.0
9.465,336.1,-3.3,3040.5,1000.0,0.0,0.0,3039.5
9.470,336.2,-3.3,3041.3,1000.0,0.0,0.0,3040.5
9.475,336.3,-3.3,3042.1,1000.0,0.0,0.0,3041.5
9.480,336.4,-3.3,3042.8,1000.0,0.0,0.0,3042.0
9.485,336.5,-3.3,3043.6,1000.0,0.0,0.0,3043.0
9.490,336.6,-3.3,3044.4,1000.0,0.0,0.0,3043.5
9.495,336.8,-3.3,3045.2,1000.0,0.0,0.0,3044.5
9.500,336.9,-3.3,3045.9,1000.0,0.0,0.0,3045.0
9.505,337.0,-3.3,3046.7,1000.0,0.0,0.0,3046.0
9.510,337.1,-3.3,3047.5,1000.0,0.0,0.0,3046.5
9.515,337.2,-3.3,3048.3,1000.0,0.0,0.0,3047.5
9.520,337.3,-3.3,3049.0,1000.0,0.0,0.0,3048.5
9.525,337.4,-3.3,3049.8,1000.0,0.0,0.0,3049.0
9.530,337.5,-3.3,3050.6,1000.0,0.0,0.0,3050.0
9.535,337.6,-3.3,3051.4,1000.0,0.0,0.0,3050.5
9.540,337.8,-3.3,3052.1,1000.0,0.0,0.0,3051.5
9.545,337.9,-3.3,3052.9,1000.0,0.0,0.0,3052.0
9.550,338.0,-3.3,3053.7,1000.0,0.0,0.0,3053.0
9.555,338.1,-3.3,3054.5,1000.0,0.0,0.0,3053.5
9.560,338.2,-3.3,3055.2,1000.0,0.0,0.0,3054.5
9.565,338.3,-3.3,3056.0,1000.0,0.0,0.0,3055.0
9.570,338.4,-3.3,3056.8,1000.0,0.0,0.0,3056.0
9.575,338.5,-3.3,3057.6,1000.0,0.0,0.0,3057.0
9.580,338.6,-3.3,3058.3,1000.0,0.0,0.0,3057.5
9.585,338.7,-3.3,3059.1,1000.0,0.0,0.0,3058.5
9.590,338.9,-3.3,3059.9,1000.0,0.0,0.0,3059.0
9.595,339.0,-3.3,3060.6,1000.0,0.0,0.0,3060.0
9.600,339.1,-3.3,3061.4,1000.0,0.0,0.0,3060.5
9.605,339.2,-3.3,3062.2,1000.0,0.0,0.0,3061.5
9.610,339.3,-3.3,3062.9,1000.0,0.0,0.0,3062.0
9.615,339.4,-3.3,3063.7,1000.0,0.0,0.0,3063.0
9.620,339.5,-3.3,3064.5,1000.0,0.0,0.0,3063.5
9.625,339.6,-3.3,3065.2,1000.0,0.0,0.0,3064.5
9.630,339.7,-3.3,3066.0,1000.0,0.0,0.0,3065.0
9.635,339.9,-3.3,3066.8,1000.0,0.0,0.0,3066.0
9.640,340.0,-3.3,3067.5,1000.0,0.0,0.0,3067.0
9.645,340.1,-3.3,3068.3,1000.0,0.0,0.0,3067.5
9.650,340.2,-3.3,3069.1,1000.0,0.0,0.0,3068.5
9.655,340.3,-3.3,3069.8,1000.0,0.0,0.0,3069.0
9.660,340.4,-3.3,3070.6,1000.0,0.0,0.0,3070.0
9.665,340.5,-3.3,3071.4,1000.0,0.0,0.0,3070.5
9.670,340.6,-3.3,3072.1,1000.0,0.0,0.0,3071.5
9.675,340.7,-3.3,3072.9,1000.0,0.0,0.0,3072.0
9.680,340.8,-3.3,3073.7,1000.0,0.0,0.0,3073.0
9.685,341.0,-3.3,3074.4,1000.0,0.0,0.0,3073.5
9.690,341.1,-3.3,3075.2,1000.0,0.0,0.0,3074.5
9.695,341.2,-3.3,3075.9,1000.0,0.0,0.0,3075.0
9.700,341.3,-3.3,3076.7,1000.0,0.0,0.0,3076.0
9.705,341.4,-3.3,3077.5,1000.0,0.0,0.0,3076.5
9.710,341.5,-3.3,3078.2,1000.0,0.0,0.0,3077.5
9.715,341.6,-3.3,3079.0,1000.0,0.0,0.0,3078.0
9.720,341.7,-3.3,3079.7,1000.0,0.0,0.0,3079.0
9.725,341.8,-3.3,3080.5,1000.0,0.0,0.0,3079.5
9.730,341.9,-3.3,3081.3,1000.0,0.0,0.0,3080.5
9.735,342.1,-3.3,3082.0,1000.0,0.0,0.0,3081.5
9.740,342.2,-3.3,3082.8,1000.0,0.0,0.0,3082.0
9.745,342.3,-3.3,3083.5,1000.0,0.0,0.0,3083.0
9.750,342.4,-3.3,3084.3,1000.0,0.0,0.0,3083.5
9.755,342.5,-3.3,3085.1,1000.0,0.0,0.0,3084.5
9.760,342.6,-3.3,3085.8,1000.0,0.0,0.0,3085.0
9.765,342.7,-3.3,3086.6,1000.0,0.0,0.0,3086.0
9.770,342.8,-3.3,3087.3,1000.0,0.0,0.0,3086.5
9.775,342.9,-3.3,3088.1,1000.0,0.0,0.0,3087.5
9.780,343.0,-3.3,3088.8,1000.0,0.0,0.0,3088.0
9.785,343.2,-3.3,3089.6,1000.0,0.0,0.0,3089.0
9.790,343.3,-3.3,3090.3,1000.0,0.0,0.0,3089.5
9.795,343.4,-3.3,3091.1,1000.0,0.0,0.0,3090.5
9.800,343.5,-3.3,3091.8,1000.0,0.0,0.0,3091.0
9.805,343.6,-3.3,3092.6,1000.0,0.0,0.0,3092.0
9.810,343.7,-3.3,3093.4,1000.0,0.0,0.0,3092.5
9.815,343.8,-3.3,3094.1,1000.0,0.0,0.0,3093.5
9.820,343.9,-3.3,3094.9,1000.0,0.0,0.0,3094.0
9.825,344.0,-3.3,3095.6,1000.0,0.0,0.0,3095.0
9.830,344.1,-3.3,3096.4,1000.0,0.0,0.0,3095.5
9.835,344.3,-3.3,3097.1,1000.0,0.0,0.0,3096.5
9.840,344.4,-3.3,3097.9,1000.0,0.0,0.0,3097.0
9.845,344.5,-3.3,3098.6,1000.0,0.0,0.0,3098.0
9.850,344.6,-3.3,3099.4,1000.0,0.0,0.0,3098.5
9.855,344.7,-3.3,3100.1,1000.0,0.0,0.0,3099.5
9.860,344.8,-3.3,3100.9,1000.0,0.0,0.0,3100.0
9.865,344.9,-3.3,3101.6,1000.0,0.0,0.0,3101.0
9.870,345.0,-3.3,3102.4,1000.0,0.0,0.0,3101.5
9.875,345.1,-3.3,3103.1,1000.0,0.0,0.0,3102.5
9.880,345.2,-3.3,3103.8,1000.0,0.0,0.0,3103.0
9.885,345.3,-3.3,3104.6,1000.0,0.0,0.0,3104.0
9.890,345.5,-3.3,3105.3,1000.0,0.0,0.0,3104.5
9.895,345.6,-3.3,3106.1,1000.0,0.0,0.0,3105.5
9.900,345.7,-3.3,3106.8,1000.0,0.0,0.0,3106.0
9.905,345.8,-3.3,3107.6,1000.0,0.0,0.0,3107.0
9.910,345.9,-3.3,3108.3,1000.0,0.0,0.0,3107.5
9.915,346.0,-3.3,3109.1,1000.0,0.0,0.0,3108.5
9.920,346.1,-3.3,3109.8,1000.0,0.0,0.0,3109.0
9.925,346.2,-3.3,3110.6,1000.0,0.0,0.0,3110.0
9.930,346.3,-3.3,3111.3,1000.0,0.0,0.0,3110.5
9.935,346.4,-3.3,3112.0,1000.0,0.0,0.0,3111.5
9.940,346.5,-3.3,3112.8,1000.0,0.0,0.0,3112.0
9.945,346.7,-3.3,3113.5,1000.0,0.0,0.0,3113.0
9.950,346.8,-3.3,3114.3,1000.0,0.0,0.0,3113.5
9.955,346.9,-3.3,3115.0,1000.0,0.0,0.0,3114.5
9.960,347.0,-3.3,3115.7,1000.0,0.0,0.0,3115.0
9.965,347.1,-3.3,3116.5,1000.0,0.0,0.0,3115.5
9.970,347.2,-3.3,3117.2,1000.0,0.0,0.0,3116.5
9.975,347.3,-3.3,3118.0,1000.0,0.0,0.0,3117.0
9.980,347.4,-3.3,3118.7,1000.0,0.0,0.0,3118.0
9.985,347.5,-3.3,3119.4,1000.0,0.0,0.0,3118.5
9.990,347.6,-3.3,3120.2,1000.0,0.0,0.0,3119.5
9.995,347.7,-3.3,3120.9,1000.0,0.0,0.0,3120.0
10.000,347.9,-3.3,3121.7,1000.0,0.0,0.0,3121.0
10.005,348.0,-3.3,3122.4,1000.0,0.0,0.0,3121.5
10.010,348.1,-3.3,3123.1,1000.0,0.0,0.0,3122.5
10.015,348.2,-3.3,3123.9,1000.0,0.0,0.0,3123.0
10.020,348.3,-3.3,3124.6,1000.0,0.0,0.0,3124.0
10.025,348.4,-3.3,3125.3,1000.0,0.0,0.0,3124.5
10.030,348.5,-3.3,3126.1,1000.0,0.0,0.0,3125.5
10.035,348.6,-3.3,3126.8,1000.0,0.0,0.0,3126.0
10.040,348.7,-3.3,3127.6,1000.0,0.0,0.0,3127.0
10.045,348.8,-3.3,3128.3,1000.0,0.0,0.0,3127.5
10.050,348.9,-3.3,3129.0,1000.0,0.0,0.0,3128.5
10.055,349.1,-3.3,3129.8,1000.0,0.0,0.0,3129.0
10.060,349.2,-3.3,3130.5,1000.0,0.0,0.0,3130.0
10.065,349.3,-3.3,3131.2,1000.0,0.0,0.0,3130.5
10.070,349.4,-3.3,3132.0,1000.0,0.0,0.0,3131.0
10.075,349.5,-3.3,3132.7,1000.0,0.0,0.0,3132.0
10.080,349.6,-3.3,3133.4,1000.0,0.0,0.0,3132.5
10.085,349.7,-3.3,3134.1,1000.0,0.0,0.0,3133.5
10.090,349.8,-3.3,3134.9,1000.0,0.0,0.0,3134.0
10.095,349.9,-3.3,3135.6,1000.0,0.0,0.0,3135.0
10.100,350.0,-3.3,3136.3,1000.0,0.0,0.0,3135.5
10.105,350.1,-3.3,3137.1,1000.0,0.0,0.0,3136.5
10.110,350.2,-3.3,3137.8,1000.0,0.0,0.0,3137.0
10.115,350.4,-3.3,3138.5,1000.0,0.0,0.0,3138.0
10.120,350.5,-3.3,3139.3,1000.0,0.0,0.0,3138.5
10.125,350.6,-3.3,3140.0,1000.0,0.0,0.0,3139.5
10.130,350.7,-3.3,3140.7,1000.0,0.0,0.0,3140.0
10.135,350.8,-3.3,3141.4,1000.0,0.0,0.0,3140.5
10.140,350.9,-3.3,3142.2,1000.0,0.0,0.0,3141.5
10.145,351.0,-3.3,3142.9,1000.0,0.0,0.0,3142.0
10.150,351.1,-3.3,3143.6,1000.0,0.0,0.0,3143.0
10.155,351.2,-3.3,3144.3,1000.0,0.0,0.0,3143.5
10.160,351.3,-3.3,3145.1,1000.0,0.0,0.0,3144.5
10.165,351.4,-3.3,3145.8,1000.0,0.0,0.0,3145.0
10.170,351.5,-3.3,3146.5,1000.0,0.0,0.0,3146.0
10.175,351.7,-3.3,3147.2,1000.0,0.0,0.0,3146.5
10.180,351.8,-3.3,3148.0,1000.0,0.0,0.0,3147.0
10.185,351.9,-3.3,3148.7,1000.0,0.0,0.0,3148.0
10.190,352.0,-3.3,3149.4,1000.0,0.0,0.0,3148.5
10.195,352.1,-3.3,3150.1,1000.0,0.0,0.0,3149.5
10.200,352.2,-3.3,3150.9,1000.0,0.0,0.0,3150.0
10.205,352.3,-3.3,3151.6,1000.0,0.0,0.0,3151.0
10.210,352.4,-3.3,3152.3,1000.0,0.0,0.0,3151.5
10.215,352.5,-3.3,3153.0,1000.0,0.0,0.0,3152.5
10.220,352.6,-3.3,3153.7,1000.0,0.0,0.0,3153.0
10.225,352.7,-3.3,3154.5,1000.0,0.0,0.0,3153.5
10.230,352.8,-3.3,3155.2,1000.0,0.0,0.0,3154.5
10.235,352.9,-3.3,3155.9,1000.0,0.0,0.0,3155.0
10.240,353.1,-3.3,3156.6,1000.0,0.0,0.0,3156.0
10.245,353.2,-3.3,3157.3,1000.0,0.0,0.0,3156.5
10.250,353.3,-3.3,3158.1,1000.0,0.0,0.0,3157.5
10.255,353.4,-3.3,3158.8,1000.0,0.0,0.0,3158.0
10.260,353.5,-3.3,3159.5,1000.0,0.0,0.0,3159.0
10.265,353.6,-3.3,3160.2,1000.0,0.0,0.0,3159.5
10.270,353.7,-3.3,3160.9,1000.0,0.0,0.0,3160.0
10.275,353.8,-3.3,3161.6,1000.0,0.0,0.0,3161.0
10.280,353.9,-3.3,3162.4,1000.0,0.0,0.0,3161.5
10.285,354.0,-3.3,3163.1,1000.0,0.0,0.0,3162.5
10.290,354.1,-3.3,3163.8,1000.0,0.0,0.0,3163.0
10.295,354.2,-3.3,3164.5,1000.0,0.0,0.0,3164.0
10.300,354.3,-3.3,3165.2,1000.0,0.0,0.0,3164.5
10.305,354.5,-3.3,3165.9,1000.0,0.0,0.0,3165.0
10.310,354.6,-3.3,3166.7,1000.0,0.0,0.0,3166.0
10.315,354.7,-3.3,3167.4,1000.0,0.0,0.0,3166.5
10.320,354.8,-3.3,3168.1,1000.0,0.0,0.0,3167.5
10.325,354.9,-3.3,3168.8,1000.0,0.0,0.0,3168.0
10.330,355.0,-3.3,3169.5,1000.0,0.0,0.0,3169.0
10.335,355.1,-3.3,3170.2,1000.0,0.0,0.0,3169.5
10.340,355.2,-3.3,3170.9,1000.0,0.0,0.0,3170.0
10.345,355.3,-3.3,3171.6,1000.0,0.0,0.0,3171.0
10.350,355.4,-3.3,3172.4,1000.0,0.0,0.0,3171.5
10.355,355.5,-3.3,3173.1,1000.0,0.0,0.0,3172.5
10.360,355.6,-3.3,3173.8,1000.0,0.0,0.0,3173.0
10.365,355.7,-3.3,3174.5,1000.0,0.0,0.0,3174.0
10.370,355.9,-3.3,3175.2,1000.0,0.0,0.0,3174.5
10.375,356.0,-3.3,3175.9,1000.0,0.0,0.0,3175.0
10.380,356.1,-3.3,3176.6,1000.0,0.0,0.0,3176.0
10.385,356.2,-3.3,3177.3,1000.0,0.0,0.0,3176.5
10.390,356.3,-3.3,3178.0,1000.0,0.0,0.0,3177.5
10.395,356.4,-3.3,3178.7,1000.0,0.0,0.0,3178.0
10.400,356.5,-3.3,3179.4,1000.0,0.0,0.0,3178.5
10.405,356.6,-3.3,3180.2,1000.0,0.0,0.0,3179.5
10.410,356.7,-3.3,3180.9,1000.0,0.0,0.0,3180.0
10.415,356.8,-3.3,3181.6,1000.0,0.0,0.0,3181.0
10.420,356.9,-3.3,3182.3,1000.0,0.0,0.0,3181.5
10.425,357.0,-3.3,3183.0,1000.0,0.0,0.0,3182.5
10.430,357.1,-3.3,3183.7,1000.0,0.0,0.0,3183.0
10.435,357.2,-3.3,3184.4,1000.0,0.0,0.0,3183.5
10.440,357.4,-3.3,3185.1,1000.0,0.0,0.0,3184.5
10.445,357.5,-3.3,3185.8,1000.0,0.0,0.0,3185.0
10.450,357.6,-3.3,3186.5,1000.0,0.0,0.0,3186.0
10.455,357.7,-3.3,3187.2,1000.0,0.0,0.0,3186.5
10.460,357.8,-3.3,3187.9,1000.0,0.0,0.0,3187.0
10.465,357.9,-3.3,3188.6,1000.0,0.0,0.0,3188.0
10.470,358.0,-3.3,3189.3,1000.0,0.0,0.0,3188.5
10.475,358.1,-3.3,3190.0,1000.0,0.0,0.0,3189.5
10.480,358.2,-3.3,3190.7,1000.0,0.0,0.0,3190.0
10.485,358.3,-3.3,3191.4,1000.0,0.0,0.0,3190.5
10.490,358.4,-3.3,3192.1,1000.0,0.0,0.0,3191.5
10.495,358.5,-3.3,3192.8,1000.0,0.0,0.0,3192.0
10.500,358.6,-3.3,3193.5,1000.0,0.0,0.0,3193.0
10.505,358.7,-3.3,3194.2,1000.0,0.0,0.0,3193.5
10.510,358.9,-3.3,3194.9,1000.0,0.0,0.0,3194.0
10.515,359.0,-3.3,3195.6,1000.0,0.0,0.0,3195.0
10.520,359.1,-3.3,3196.3,1000.0,0.0,0.0,3195.5
10.525,359.2,-3.3,3197.0,1000.0,0.0,0.0,3196.5
10.530,359.3,-3.3,3197.7,1000.0,0.0,0.0,3197.0
10.535,359.4,-3.3,3198.4,1000.0,0.0,0.0,3197.5
10.540,359.5,-3.3,3199.1,1000.0,0.0,0.0,3198.5
10.545,359.6,-3.3,3199.8,1000.0,0.0,0.0,3199.0
10.550,359.7,-3.3,3200.5,1000.0,0.0,0.0,3200.0
10.555,359.8,-3.3,3201.2,1000.0,0.0,0.0,3200.5
10.560,359.9,-3.3,3201.9,1000.0,0.0,0.0,3201.0
10.565,360.0,-3.3,3202.6,1000.0,0.0,0.0,3202.0
10.570,360.1,-3.3,3203.3,1000.0,0.0,0.0,3202.5
10.575,360.2,-3.3,3204.0,1000.0,0.0,0.0,3203.5
10.580,360.3,-3.3,3204.7,1000.0,0.0,0.0,3204.0
10.585,360.5,-3.3,3205.4,1000.0,0.0,0.0,3204.5
10.590,360.6,-3.3,3206.0,1000.0,0.0,0.0,3205.5
10.595,360.7,-3.3,3206.7,1000.0,0.0,0.0,3206.0
10.600,360.8,-3.3,3207.4,1000.0,0.0,0.0,3206.5
10.605,360.9,-3.3,3208.1,1000.0,0.0,0.0,3207.5
10.610,361.0,-3.3,3208.8,1000.0,0.0,0.0,3208.0
10.615,361.1,-3.3,3209.5,1000.0,0.0,0.0,3209.0
10.620,361.2,-3.3,3210.2,1000.0,0.0,0.0,3209.5
10.625,361.3,-3.3,3210.9,1000.0,0.0,0.0,3210.0
10.630,361.4,-3.3,3211.6,1000.0,0.0,0.0,3211.0
10.635,361.5,-3.3,3212.3,1000.0,0.0,0.0,3211.5
10.640,361.6,-3.3,3213.0,1000.0,0.0,0.0,3212.5
10.645,361.7,-3.3,3213.6,1000.0,0.0,0.0,3213.0
10.650,361.8,-3.3,3214.3,1000.0,0.0,0.0,3213.5
10.655,361.9,-3.3,3215.0,1000.0,0.0,0.0,3214.5
